annual_inc,open_acc,purpose,home_ownership,inq_last_6mths
146587,19,debt_consolidation,MORTGAGE,0
55000,18,credit_card,MORTGAGE,1
72000,12,debt_consolidation,RENT,0
85000,21,credit_card,MORTGAGE,0
60000,12,credit_card,RENT,3
105094,10,debt_consolidation,RENT,0
60000,19,debt_consolidation,MORTGAGE,0
60000,6,credit_card,OWN,0
45000,8,credit_card,MORTGAGE,1
93000,8,debt_consolidation,RENT,0
45000,10,debt_consolidation,MORTGAGE,0
43000,9,debt_consolidation,MORTGAGE,0
50000,12,debt_consolidation,RENT,1
58000,12,credit_card,OWN,6
83000,24,debt_consolidation,MORTGAGE,0
50000,18,debt_consolidation,MORTGAGE,0
110000,13,home_improvement,MORTGAGE,1
39000,11,debt_consolidation,MORTGAGE,1
90000,12,debt_consolidation,RENT,0
84000,17,debt_consolidation,RENT,1
52000,6,debt_consolidation,MORTGAGE,0
63000,16,debt_consolidation,MORTGAGE,0
80000,13,credit_card,RENT,1
80000,25,debt_consolidation,MORTGAGE,1
26729.2,9,debt_consolidation,RENT,0
125000,6,debt_consolidation,RENT,0
92000,8,debt_consolidation,MORTGAGE,0
42000,8,credit_card,RENT,2
51000,17,credit_card,MORTGAGE,1
42384,11,debt_consolidation,RENT,1
70300,11,debt_consolidation,MORTGAGE,0
36000,18,debt_consolidation,RENT,0
50000,12,home_improvement,MORTGAGE,1
69000,19,debt_consolidation,RENT,1
60000,7,credit_card,MORTGAGE,0
18000,6,debt_consolidation,RENT,0
51000,19,credit_card,RENT,3
90000,30,debt_consolidation,RENT,0
65000,11,debt_consolidation,MORTGAGE,0
80000,13,debt_consolidation,RENT,5
75000,17,credit_card,MORTGAGE,0
76000,7,credit_card,RENT,0
52208,8,credit_card,RENT,1
40000,18,debt_consolidation,RENT,1
44676,8,debt_consolidation,MORTGAGE,0
51140,20,debt_consolidation,RENT,0
40560,8,debt_consolidation,MORTGAGE,0
105000,8,credit_card,MORTGAGE,0
41000,11,credit_card,RENT,1
28000,10,home_improvement,MORTGAGE,2
41000,6,moving,RENT,0
26000,5,debt_consolidation,MORTGAGE,2
52000,12,debt_consolidation,RENT,2
480000,7,other,MORTGAGE,2
49000,14,debt_consolidation,RENT,2
56000,19,credit_card,RENT,1
66000,6,credit_card,OWN,0
37500,8,debt_consolidation,RENT,1
49000,8,debt_consolidation,OWN,0
80000,5,home_improvement,OWN,0
80000,9,debt_consolidation,MORTGAGE,0
115000,11,credit_card,RENT,1
250000,14,debt_consolidation,MORTGAGE,2
119780,5,debt_consolidation,MORTGAGE,0
60000,13,credit_card,RENT,0
39000,18,debt_consolidation,OWN,0
84000,13,debt_consolidation,MORTGAGE,0
48000,10,debt_consolidation,MORTGAGE,2
28000,11,debt_consolidation,RENT,3
55660,9,other,MORTGAGE,2
115000,25,home_improvement,MORTGAGE,2
13000,7,credit_card,OWN,1
24000,7,debt_consolidation,RENT,1
1e+05,7,debt_consolidation,MORTGAGE,1
41000,16,debt_consolidation,RENT,0
210000,21,debt_consolidation,OWN,2
70000,16,credit_card,RENT,1
50000,6,credit_card,MORTGAGE,0
72000,12,debt_consolidation,RENT,0
65000,10,credit_card,MORTGAGE,1
50000,13,credit_card,RENT,1
1e+05,6,debt_consolidation,OWN,2
80000,20,car,RENT,0
33000,4,debt_consolidation,RENT,1
42000,5,credit_card,RENT,2
51000,18,other,RENT,1
30000,4,debt_consolidation,RENT,0
101000,19,credit_card,MORTGAGE,0
70000,11,debt_consolidation,MORTGAGE,1
111450,11,debt_consolidation,MORTGAGE,1
43000,5,debt_consolidation,RENT,2
1e+05,11,debt_consolidation,MORTGAGE,3
61908,18,debt_consolidation,RENT,0
108000,50,credit_card,MORTGAGE,4
64000,10,credit_card,RENT,0
71000,6,credit_card,RENT,0
60000,6,debt_consolidation,RENT,0
165500,14,debt_consolidation,MORTGAGE,2
19500,6,debt_consolidation,MORTGAGE,0
48000,8,debt_consolidation,MORTGAGE,1
32000,15,debt_consolidation,MORTGAGE,1
274992,26,debt_consolidation,MORTGAGE,1
70000,7,debt_consolidation,MORTGAGE,1
57000,10,debt_consolidation,RENT,1
75000,13,credit_card,RENT,0
58000,10,debt_consolidation,MORTGAGE,1
46000,11,debt_consolidation,RENT,3
58000,9,credit_card,MORTGAGE,0
63000,12,debt_consolidation,MORTGAGE,1
42000,7,credit_card,RENT,0
140000,7,other,RENT,2
49700,12,credit_card,RENT,1
81000,9,credit_card,RENT,0
60000,10,debt_consolidation,MORTGAGE,2
50000,7,debt_consolidation,MORTGAGE,0
60000,10,debt_consolidation,MORTGAGE,1
42000,17,debt_consolidation,MORTGAGE,0
70000,14,debt_consolidation,RENT,1
32000,10,credit_card,RENT,1
38000,9,credit_card,OWN,1
60000,7,debt_consolidation,MORTGAGE,4
40000,11,credit_card,MORTGAGE,0
42085,12,home_improvement,MORTGAGE,1
40000,10,debt_consolidation,RENT,0
72000,19,home_improvement,MORTGAGE,1
60000,7,credit_card,MORTGAGE,0
36000,5,debt_consolidation,RENT,0
60000,21,other,MORTGAGE,0
60058,8,credit_card,MORTGAGE,0
165000,5,debt_consolidation,RENT,0
30000,12,debt_consolidation,RENT,0
45000,22,home_improvement,RENT,1
60000,7,debt_consolidation,MORTGAGE,0
45000,7,credit_card,MORTGAGE,0
74000,9,debt_consolidation,RENT,0
102000,27,debt_consolidation,MORTGAGE,2
80496,15,medical,RENT,1
42000,12,debt_consolidation,MORTGAGE,1
20000,7,credit_card,MORTGAGE,0
148000,12,debt_consolidation,MORTGAGE,0
40000,7,debt_consolidation,MORTGAGE,1
70000,7,debt_consolidation,MORTGAGE,0
71881,18,debt_consolidation,RENT,1
34800,5,home_improvement,OWN,0
21000,16,other,OWN,0
118000,8,debt_consolidation,MORTGAGE,0
90000,15,credit_card,MORTGAGE,0
60000,7,debt_consolidation,MORTGAGE,0
60000,14,small_business,MORTGAGE,0
60000,9,major_purchase,RENT,1
60000,13,debt_consolidation,RENT,1
52000,20,credit_card,MORTGAGE,5
31000,12,credit_card,RENT,0
60000,16,credit_card,OWN,0
115000,8,debt_consolidation,OWN,0
34500,9,other,MORTGAGE,3
68500,12,debt_consolidation,MORTGAGE,2
55000,9,debt_consolidation,MORTGAGE,2
56375,15,debt_consolidation,MORTGAGE,0
85000,20,credit_card,RENT,0
84000,21,debt_consolidation,RENT,2
135000,3,credit_card,OWN,0
88000,13,debt_consolidation,MORTGAGE,2
38400,12,debt_consolidation,MORTGAGE,0
42445,5,credit_card,RENT,0
28000,9,debt_consolidation,OWN,2
243000,14,home_improvement,OWN,0
56000,12,debt_consolidation,RENT,1
63782,12,debt_consolidation,MORTGAGE,0
36000,6,debt_consolidation,RENT,4
118000,19,debt_consolidation,RENT,0
162000,9,debt_consolidation,MORTGAGE,0
80000,2,other,RENT,0
150000,11,debt_consolidation,MORTGAGE,0
20000,8,debt_consolidation,RENT,2
26225,10,other,OWN,0
75000,5,debt_consolidation,MORTGAGE,0
45000,4,debt_consolidation,RENT,0
237500,12,debt_consolidation,MORTGAGE,0
60000,6,credit_card,MORTGAGE,0
42000,18,debt_consolidation,RENT,0
45000,4,debt_consolidation,RENT,0
42000,7,debt_consolidation,OWN,0
1e+05,8,credit_card,OWN,0
80000,16,credit_card,MORTGAGE,0
66000,13,debt_consolidation,MORTGAGE,0
95000,12,debt_consolidation,MORTGAGE,3
52000,8,credit_card,RENT,0
46000,9,debt_consolidation,MORTGAGE,0
65000,21,credit_card,RENT,1
70000,9,debt_consolidation,RENT,0
30000,6,medical,RENT,0
45000,12,debt_consolidation,RENT,0
134000,33,home_improvement,MORTGAGE,4
92000,10,debt_consolidation,MORTGAGE,0
73255,8,credit_card,RENT,2
95000,13,home_improvement,RENT,1
45000,30,debt_consolidation,RENT,0
50000,16,other,OWN,0
63500,7,debt_consolidation,MORTGAGE,2
63000,5,debt_consolidation,RENT,0
75000,14,home_improvement,MORTGAGE,2
120000,10,debt_consolidation,RENT,0
50000,17,home_improvement,MORTGAGE,1
175000,8,debt_consolidation,RENT,0
90000,3,debt_consolidation,RENT,0
24000,11,credit_card,RENT,0
46000,11,credit_card,OWN,0
88704,20,debt_consolidation,MORTGAGE,3
75000,12,credit_card,MORTGAGE,0
79081,8,debt_consolidation,RENT,0
43000,4,debt_consolidation,RENT,0
90000,18,debt_consolidation,OWN,1
38000,10,debt_consolidation,MORTGAGE,0
71000,7,credit_card,RENT,1
80000,13,debt_consolidation,RENT,0
90000,7,credit_card,OWN,0
83000,9,debt_consolidation,MORTGAGE,2
140000,28,debt_consolidation,RENT,0
260000,13,debt_consolidation,MORTGAGE,0
54800,9,debt_consolidation,MORTGAGE,0
68000,9,debt_consolidation,RENT,0
38000,20,debt_consolidation,MORTGAGE,1
27000,5,debt_consolidation,MORTGAGE,1
59000,15,debt_consolidation,MORTGAGE,1
120000,10,credit_card,MORTGAGE,0
1e+05,20,credit_card,MORTGAGE,3
74000,11,credit_card,MORTGAGE,0
52000,13,debt_consolidation,MORTGAGE,0
25000,11,debt_consolidation,RENT,1
48000,8,renewable_energy,RENT,5
55300,11,debt_consolidation,MORTGAGE,3
81000,13,debt_consolidation,MORTGAGE,0
42000,12,credit_card,RENT,0
42000,12,debt_consolidation,MORTGAGE,7
28666,21,other,RENT,0
86500,10,debt_consolidation,RENT,0
140650,15,debt_consolidation,MORTGAGE,5
23000,7,debt_consolidation,RENT,0
75000,14,credit_card,RENT,1
140000,14,debt_consolidation,OWN,4
30000,7,debt_consolidation,RENT,0
125000,8,debt_consolidation,MORTGAGE,0
65000,12,credit_card,MORTGAGE,1
56000,20,car,RENT,1
135000,11,debt_consolidation,RENT,0
110000,8,debt_consolidation,MORTGAGE,0
45000,22,debt_consolidation,MORTGAGE,0
60000,17,credit_card,MORTGAGE,0
110000,9,credit_card,MORTGAGE,1
43000,24,debt_consolidation,RENT,0
81000,14,credit_card,MORTGAGE,0
50000,9,debt_consolidation,RENT,0
80000,11,debt_consolidation,RENT,0
73500,14,credit_card,RENT,0
38000,4,debt_consolidation,MORTGAGE,0
70000,9,other,MORTGAGE,0
64000,6,debt_consolidation,MORTGAGE,2
55000,9,credit_card,RENT,3
117000,11,debt_consolidation,RENT,3
115000,14,home_improvement,MORTGAGE,0
60000,4,debt_consolidation,OWN,0
78977,7,credit_card,RENT,0
55000,11,debt_consolidation,MORTGAGE,0
46000,13,debt_consolidation,MORTGAGE,2
43000,11,debt_consolidation,MORTGAGE,0
45000,7,debt_consolidation,MORTGAGE,1
112000,11,credit_card,MORTGAGE,0
110000,5,credit_card,RENT,0
92000,13,debt_consolidation,RENT,0
95000,30,credit_card,MORTGAGE,0
31200,24,debt_consolidation,RENT,0
56000,11,credit_card,MORTGAGE,1
30000,8,debt_consolidation,RENT,0
35000,4,debt_consolidation,RENT,2
25000,12,debt_consolidation,MORTGAGE,0
125000,15,debt_consolidation,MORTGAGE,0
94700,18,debt_consolidation,MORTGAGE,1
54000,10,debt_consolidation,MORTGAGE,0
101000,9,debt_consolidation,OWN,0
25000,4,debt_consolidation,RENT,0
53000,18,debt_consolidation,RENT,0
80000,15,credit_card,OWN,1
50000,14,debt_consolidation,RENT,0
65000,15,debt_consolidation,MORTGAGE,0
45000,5,debt_consolidation,RENT,0
40100,33,debt_consolidation,MORTGAGE,2
80000,14,credit_card,MORTGAGE,0
1e+05,11,debt_consolidation,RENT,0
48000,10,debt_consolidation,RENT,2
132500,18,debt_consolidation,MORTGAGE,4
85000,25,debt_consolidation,MORTGAGE,0
52000,14,credit_card,OWN,0
85000,10,debt_consolidation,MORTGAGE,0
74000,6,debt_consolidation,MORTGAGE,0
65000,7,credit_card,RENT,1
26000,18,credit_card,RENT,0
93000,26,credit_card,MORTGAGE,1
80000,8,debt_consolidation,MORTGAGE,2
75000,13,credit_card,MORTGAGE,0
86000,13,credit_card,MORTGAGE,3
125000,9,debt_consolidation,OWN,1
148000,9,debt_consolidation,MORTGAGE,2
88000,8,debt_consolidation,MORTGAGE,1
50960,11,credit_card,OWN,1
80000,19,home_improvement,MORTGAGE,0
58000,16,credit_card,OWN,0
55000,20,debt_consolidation,MORTGAGE,1
33500,13,debt_consolidation,MORTGAGE,0
35000,7,debt_consolidation,OWN,6
155000,18,credit_card,MORTGAGE,1
70000,13,debt_consolidation,RENT,0
46000,10,debt_consolidation,RENT,0
5e+05,13,home_improvement,MORTGAGE,0
75000,21,credit_card,OWN,1
94000,6,debt_consolidation,RENT,0
82800,25,major_purchase,RENT,0
24553.08,6,debt_consolidation,RENT,0
43000,6,credit_card,OWN,0
182224.4,8,medical,MORTGAGE,3
33660,5,debt_consolidation,OWN,0
43000,5,debt_consolidation,RENT,0
47684,6,credit_card,RENT,0
50000,14,credit_card,RENT,0
13000,4,debt_consolidation,RENT,0
81000,7,credit_card,RENT,0
130000,22,credit_card,MORTGAGE,1
1e+05,17,credit_card,MORTGAGE,0
120000,18,credit_card,RENT,0
30000,7,debt_consolidation,MORTGAGE,0
71000,22,debt_consolidation,RENT,1
55000,7,debt_consolidation,RENT,1
63000,9,debt_consolidation,RENT,0
48000,10,credit_card,MORTGAGE,0
78000,9,debt_consolidation,RENT,1
43821,7,credit_card,RENT,0
60000,10,debt_consolidation,RENT,0
64500,14,debt_consolidation,MORTGAGE,3
53000,9,debt_consolidation,MORTGAGE,0
24000,8,debt_consolidation,MORTGAGE,3
26000,15,debt_consolidation,RENT,1
35000,12,debt_consolidation,RENT,1
140000,17,debt_consolidation,MORTGAGE,0
80000,11,debt_consolidation,MORTGAGE,1
38500,5,debt_consolidation,RENT,0
1e+05,7,home_improvement,OWN,0
68000,17,home_improvement,MORTGAGE,1
60000,6,credit_card,MORTGAGE,1
40000,9,debt_consolidation,MORTGAGE,1
65000,18,debt_consolidation,MORTGAGE,0
60000,13,debt_consolidation,MORTGAGE,0
80000,11,credit_card,MORTGAGE,1
83000,19,debt_consolidation,MORTGAGE,2
1e+05,9,other,OWN,2
96000,13,debt_consolidation,OWN,3
40000,7,debt_consolidation,MORTGAGE,1
110000,14,credit_card,RENT,0
25000,11,other,OWN,1
76000,11,debt_consolidation,MORTGAGE,1
115000,21,debt_consolidation,MORTGAGE,1
55000,6,credit_card,MORTGAGE,0
70000,9,debt_consolidation,RENT,0
50000,16,debt_consolidation,RENT,1
80483,22,credit_card,MORTGAGE,2
55000,3,debt_consolidation,RENT,0
104500,10,debt_consolidation,RENT,1
85000,5,debt_consolidation,MORTGAGE,0
50000,10,debt_consolidation,RENT,0
125000,7,credit_card,MORTGAGE,0
250000,17,house,OWN,0
54000,6,credit_card,RENT,1
65000,11,debt_consolidation,MORTGAGE,3
38000,4,credit_card,RENT,0
120000,38,credit_card,MORTGAGE,0
56000,8,debt_consolidation,RENT,0
46222,15,credit_card,RENT,0
170000,12,debt_consolidation,MORTGAGE,0
33000,6,debt_consolidation,OWN,2
45000,4,debt_consolidation,MORTGAGE,0
72000,6,debt_consolidation,RENT,0
35000,7,credit_card,RENT,1
34000,6,credit_card,OWN,0
50000,14,credit_card,RENT,2
220000,15,credit_card,MORTGAGE,0
54000,9,debt_consolidation,MORTGAGE,0
55000,20,debt_consolidation,RENT,0
68000,11,debt_consolidation,RENT,0
137000,12,debt_consolidation,MORTGAGE,1
95000,24,debt_consolidation,RENT,0
33120,11,debt_consolidation,OWN,1
37900,5,debt_consolidation,RENT,0
63000,12,credit_card,MORTGAGE,1
42000,10,debt_consolidation,MORTGAGE,2
80200,16,debt_consolidation,RENT,3
60000,10,credit_card,MORTGAGE,3
36000,10,credit_card,RENT,2
15600,7,credit_card,MORTGAGE,0
48000,7,debt_consolidation,RENT,1
62000,17,credit_card,MORTGAGE,0
40000,7,credit_card,MORTGAGE,0
220000,28,credit_card,MORTGAGE,0
1e+05,7,credit_card,RENT,0
117000,4,major_purchase,MORTGAGE,1
56000,7,credit_card,RENT,0
55000,6,debt_consolidation,RENT,0
43292.81,3,major_purchase,RENT,0
53000,18,car,OWN,2
81000,19,credit_card,MORTGAGE,2
58000,19,other,RENT,0
60000,10,debt_consolidation,MORTGAGE,2
90000,11,credit_card,RENT,1
64000,16,credit_card,MORTGAGE,1
68604,19,debt_consolidation,MORTGAGE,1
75000,19,debt_consolidation,RENT,0
120000,20,debt_consolidation,MORTGAGE,1
128850,26,debt_consolidation,MORTGAGE,2
30000,12,other,RENT,1
71000,7,major_purchase,OWN,0
60000,8,debt_consolidation,MORTGAGE,2
74000,11,credit_card,MORTGAGE,1
105000,21,major_purchase,MORTGAGE,3
60000,8,home_improvement,MORTGAGE,0
66500,18,debt_consolidation,MORTGAGE,0
125000,13,credit_card,MORTGAGE,0
70000,9,debt_consolidation,MORTGAGE,0
85000,8,debt_consolidation,MORTGAGE,1
93000,7,home_improvement,MORTGAGE,0
50000,7,credit_card,RENT,0
36000,10,debt_consolidation,RENT,1
76000,6,credit_card,MORTGAGE,1
87000,8,debt_consolidation,RENT,2
230000,12,credit_card,MORTGAGE,0
80000,10,debt_consolidation,MORTGAGE,0
88000,5,home_improvement,OWN,0
60000,11,debt_consolidation,MORTGAGE,0
60000,15,debt_consolidation,MORTGAGE,0
65603,8,debt_consolidation,RENT,1
50700,16,credit_card,MORTGAGE,0
168000,12,debt_consolidation,MORTGAGE,0
37100,10,credit_card,RENT,2
78000,12,home_improvement,MORTGAGE,0
61000,6,debt_consolidation,RENT,0
60000,10,credit_card,MORTGAGE,0
60000,10,credit_card,MORTGAGE,1
50000,12,credit_card,RENT,3
48000,4,home_improvement,MORTGAGE,1
78000,10,debt_consolidation,OWN,3
70770,6,debt_consolidation,MORTGAGE,0
1e+05,11,debt_consolidation,MORTGAGE,5
40000,15,credit_card,MORTGAGE,1
3e+05,12,debt_consolidation,MORTGAGE,1
130000,19,major_purchase,MORTGAGE,0
40000,5,other,RENT,0
120000,29,debt_consolidation,MORTGAGE,1
42000,13,home_improvement,OWN,1
145000,21,debt_consolidation,MORTGAGE,2
48500,11,debt_consolidation,OWN,0
60000,10,credit_card,RENT,0
83000,14,credit_card,RENT,3
54000,9,debt_consolidation,RENT,0
90000,11,credit_card,MORTGAGE,0
58000,7,credit_card,RENT,0
58000,9,credit_card,MORTGAGE,0
49000,6,debt_consolidation,OWN,1
130000,7,debt_consolidation,MORTGAGE,0
75000,8,credit_card,RENT,1
50155.74,17,debt_consolidation,RENT,0
43000,28,debt_consolidation,RENT,1
37400,14,house,MORTGAGE,0
50000,15,debt_consolidation,MORTGAGE,2
60000,13,debt_consolidation,MORTGAGE,0
60000,10,debt_consolidation,RENT,0
71450,10,major_purchase,MORTGAGE,5
67000,14,debt_consolidation,RENT,0
37000,8,debt_consolidation,RENT,0
50000,7,debt_consolidation,RENT,0
1e+05,7,credit_card,MORTGAGE,0
60000,11,home_improvement,MORTGAGE,0
38000,6,credit_card,MORTGAGE,1
42000,4,debt_consolidation,RENT,0
45000,9,other,OWN,0
47100,11,debt_consolidation,RENT,2
143000,13,moving,RENT,0
20000,12,other,RENT,0
1e+05,12,debt_consolidation,MORTGAGE,0
12000,4,medical,RENT,0
58000,15,other,RENT,0
20000,10,credit_card,MORTGAGE,0
54000,10,debt_consolidation,RENT,0
88000,14,home_improvement,MORTGAGE,0
137500,12,debt_consolidation,RENT,0
60000,23,debt_consolidation,MORTGAGE,1
70000,7,credit_card,RENT,1
90000,16,debt_consolidation,OWN,0
34000,15,debt_consolidation,RENT,0
36000,4,debt_consolidation,RENT,0
37000,6,other,OWN,1
66000,6,major_purchase,RENT,1
175000,11,debt_consolidation,MORTGAGE,1
155000,21,debt_consolidation,MORTGAGE,0
42000,16,debt_consolidation,RENT,0
80000,9,debt_consolidation,RENT,0
27000,6,credit_card,RENT,0
43000,9,debt_consolidation,RENT,1
85000,7,debt_consolidation,RENT,1
282000,7,debt_consolidation,OWN,1
52000,14,debt_consolidation,MORTGAGE,2
60000,23,debt_consolidation,MORTGAGE,0
40000,14,debt_consolidation,OWN,1
23000,6,credit_card,OWN,2
136564,23,home_improvement,RENT,5
1e+05,3,debt_consolidation,MORTGAGE,3
70000,12,debt_consolidation,MORTGAGE,1
86000,20,debt_consolidation,MORTGAGE,0
110000,17,home_improvement,MORTGAGE,0
140000,12,debt_consolidation,MORTGAGE,0
71000,16,home_improvement,MORTGAGE,1
95000,8,debt_consolidation,MORTGAGE,0
80000,20,debt_consolidation,MORTGAGE,2
42000,9,credit_card,OWN,0
88000,7,debt_consolidation,MORTGAGE,0
85800,8,debt_consolidation,MORTGAGE,1
27500,9,debt_consolidation,RENT,0
120000,19,debt_consolidation,MORTGAGE,1
60186,15,debt_consolidation,MORTGAGE,0
98100,16,debt_consolidation,RENT,1
72000,8,debt_consolidation,MORTGAGE,1
60000,9,debt_consolidation,RENT,0
38000,8,debt_consolidation,MORTGAGE,1
50000,6,credit_card,RENT,0
26000,7,debt_consolidation,RENT,0
80000,7,debt_consolidation,MORTGAGE,0
60000,5,debt_consolidation,RENT,0
210000,6,debt_consolidation,RENT,0
46500,8,debt_consolidation,RENT,1
43209,31,debt_consolidation,RENT,0
58000,23,debt_consolidation,OWN,1
113000,18,debt_consolidation,MORTGAGE,0
53000,23,debt_consolidation,RENT,3
40000,13,credit_card,RENT,1
120000,22,home_improvement,MORTGAGE,0
84629,20,debt_consolidation,MORTGAGE,0
125000,19,credit_card,RENT,1
48000,8,debt_consolidation,RENT,0
70000,9,debt_consolidation,MORTGAGE,1
52000,8,debt_consolidation,MORTGAGE,0
96000,12,credit_card,MORTGAGE,1
150000,29,debt_consolidation,MORTGAGE,1
70000,9,debt_consolidation,RENT,0
29000,5,debt_consolidation,OWN,0
70000,5,other,RENT,0
85000,7,credit_card,MORTGAGE,0
55000,11,debt_consolidation,RENT,1
134000,16,credit_card,MORTGAGE,0
44000,8,debt_consolidation,OWN,0
53000,10,debt_consolidation,RENT,1
65000,6,credit_card,MORTGAGE,1
175000,12,home_improvement,MORTGAGE,0
40000,6,debt_consolidation,RENT,0
30000,7,debt_consolidation,RENT,1
56000,9,debt_consolidation,MORTGAGE,0
160000,26,debt_consolidation,RENT,2
66048,10,debt_consolidation,MORTGAGE,0
52000,2,credit_card,RENT,0
68000,9,credit_card,MORTGAGE,0
75400,13,home_improvement,MORTGAGE,0
40000,9,home_improvement,MORTGAGE,0
35000,27,debt_consolidation,RENT,1
90000,11,debt_consolidation,MORTGAGE,0
84000,13,credit_card,MORTGAGE,1
36000,9,medical,OWN,1
73000,10,debt_consolidation,MORTGAGE,0
58000,13,credit_card,MORTGAGE,1
80000,8,credit_card,MORTGAGE,0
75000,14,credit_card,MORTGAGE,0
38480,16,debt_consolidation,OWN,0
70000,9,debt_consolidation,RENT,0
52000,11,credit_card,MORTGAGE,0
25500,11,debt_consolidation,MORTGAGE,0
40000,6,major_purchase,OWN,0
110000,5,credit_card,OWN,0
30000,4,debt_consolidation,RENT,0
32000,6,debt_consolidation,RENT,0
59000,12,credit_card,RENT,0
106000,23,debt_consolidation,MORTGAGE,1
107330,7,debt_consolidation,RENT,1
85000,13,home_improvement,MORTGAGE,0
260000,15,debt_consolidation,MORTGAGE,0
95000,9,major_purchase,RENT,0
60000,10,credit_card,RENT,3
39000,12,car,RENT,0
75000,11,home_improvement,MORTGAGE,0
45000,11,other,OWN,0
73779,12,debt_consolidation,MORTGAGE,1
42000,14,credit_card,RENT,1
47000,12,debt_consolidation,OWN,0
43300,12,credit_card,MORTGAGE,0
51000,9,medical,OWN,0
75000,7,debt_consolidation,OWN,0
82500,17,debt_consolidation,RENT,3
56000,7,credit_card,MORTGAGE,0
60000,9,home_improvement,MORTGAGE,0
115000,9,debt_consolidation,RENT,0
70000,5,credit_card,RENT,0
210000,13,debt_consolidation,MORTGAGE,1
120000,6,debt_consolidation,MORTGAGE,1
1e+05,11,debt_consolidation,MORTGAGE,0
94212,2,debt_consolidation,RENT,1
140000,14,debt_consolidation,MORTGAGE,0
33000,9,credit_card,MORTGAGE,0
112000,22,debt_consolidation,MORTGAGE,1
73500,10,debt_consolidation,MORTGAGE,0
62000,12,debt_consolidation,RENT,3
2e+05,23,debt_consolidation,MORTGAGE,2
37000,9,debt_consolidation,RENT,1
25000,26,debt_consolidation,RENT,0
135000,7,debt_consolidation,MORTGAGE,0
44000,8,debt_consolidation,MORTGAGE,1
50000,13,debt_consolidation,RENT,0
80000,16,debt_consolidation,RENT,0
65000,8,debt_consolidation,OWN,0
85000,6,debt_consolidation,MORTGAGE,0
37440,7,credit_card,RENT,0
70000,8,debt_consolidation,MORTGAGE,0
65000,9,credit_card,MORTGAGE,0
96000,17,credit_card,MORTGAGE,0
53000,22,debt_consolidation,MORTGAGE,0
